Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
13103,MA,Zero Emission Transit Bus Acquisition Requirement,"By December 31, 2030, all passenger buses purchased or leased by the
Massachusetts Bay Transportation Authority (MBTA) must be zero emission
vehicles (ZEVs). By December 31, 2040, all passenger buses operated by
the MBTA must be ZEVs.

(Reference [Session Law Chapter 448, Section 6A, 2016](https://malegislature.gov/Laws/SessionLaws), [Massachusetts General Laws Chapter 161A, Section 5](https://malegislature.gov/Laws/GeneralLaws), and [Session Law Chapter 179, Section 65, 2022](https://malegislature.gov/Laws/SessionLaws))",2022-08-11 00:00:00 UTC,,false,108,Laws and Regulations,"",2022-11-11 21:27:36 UTC,,,,"",ELEC|HY,"",REQ,MAN|GOV|TRANS,https://malegislature.gov/Laws/SessionLaws|https://malegislature.gov/|https://malegislature.gov/Laws/GeneralLaws|https://malegislature.gov/Laws/SessionLaws,enacted,2022-08-11
13104,MA,Zero Emission Transit Bus Deployment Plans and Support ,"The Massachusetts Bay Transportation Authority capital investment
program for mass transportation must include a five-year rolling plan to
prioritize the deployment of zero emission buses on routes that service
underserved and low-income communities. Each plan must report on the
progress of public transit electrification goals, including the number
of non-zero emission transit buses, barriers to zero emission transit
bus deployment, and legislative recommendations to address adoption
barriers.

Additionally, the Massachusetts Department of Transportation (MassDOT)
must support regional transit authorities in creating electric transit
bus adoption plans. Plans must include:

-   A goal to transition to zero emission buses;
-   The types of zero emission bus technologies a regional transit
    authority may deploy;
-   A schedule for the construction or upgrade of facilities and other
    infrastructure necessary to deploy and maintain a zero emission bus
    fleet;
-   A schedule for zero emission and internal combustion engine bus
    purchases and leases;
-   The prioritization of zero emission bus deployment in underserved
    communities;
-   A training plan for zero emission bus operators and maintenance
    staff; and,
-   Potential funding sources.

By February 11, 2022, MassDOT must develop and issue recommendations for
incentive programs that regional transit authorities may use to deploy
and maintain zero emission vehicles.

(Reference [Session Law Chapter 448, Section 6A, 2016](https://malegislature.gov/Laws/SessionLaws) and [Massachusetts General Law Chapter 25A, Section 1 and 5, and Chapter 161A, Section 5](https://malegislature.gov/))",2022-08-11 00:00:00 UTC,,false,113,Laws and Regulations,"",2022-11-11 21:33:59 UTC,,,,"",ELEC|HY,"",REQ,GOV|TRANS,https://malegislature.gov/Laws/SessionLaws|https://malegislature.gov/|https://malegislature.gov/Laws/SessionLaws,enacted,2022-08-11
13105,MA,Zero Emission School Bus Study,"The Massachusetts Department of Elementary and Secondary Education
(DESE) must prepare a report that analyzes:

-   The number of internal combustion engine (ICE) school buses and zero
    emission school buses in the Commonwealth;
-   The annual cost of operating zero emission school buses;
-   The purchase price of ICE school buses and zero emission school
    buses;
-   The estimated cost to replace ICE school buses with zero emission
    school buses;
-   The estimated environmental benefits of replacing ICE school buses
    with zero emission school buses; and,
-   The number of school districts that own, rent, lease, or contract
    for school bus services.

The report must also include recommendations for the creation of an
incentive program to support the replacement of ICE school buses with
zero emission school buses. DESE must publish the report by June 15,
2023.

(Reference [Session Law Chapter 179, Section 87, 2022](https://malegislature.gov/Laws/SessionLaws))",2022-08-11 00:00:00 UTC,,false,115,Laws and Regulations,"",2022-11-11 21:36:13 UTC,,,,"",ELEC|HY,"",OTHER,GOV|TRANS,https://malegislature.gov/Laws/SessionLaws,enacted,2022-08-11
13106,MA,Grid Modernization Plan,"The Massachusetts Department of Public Utilities (DPU) must direct each
electric utility to develop a modernization plan to upgrade electricity
distribution and transmission systems. Plans must include, among other
things, a discussion on how distribution system improvements will
facilitate transportation electrification. Utilities must update their
plans every five years.

(Reference [Session Law Chapter 179, Section 92C, 2022](https://malegislature.gov/) and [Massachusetts General Law Chapter 164, Section 92C](https://malegislature.gov/))",2022-08-11 00:00:00 UTC,,false,135,Laws and Regulations,"",2022-11-11 21:40:59 UTC,,,,"",ELEC|PHEV,"",OTHER,OTHER,https://malegislature.gov/|https://malegislature.gov/,enacted,2022-08-11
13111,NY,Alternative Fuel Quality Standards,"The Commissioner of Agriculture and Markets may adopt rules and
regulations and set standards related to alternative fuel quality,
specifications, and sampling and testing methods. Alternative fuels
include ethanol, methanol, butanol, and other non-petroleum liquid or
gaseous fuels derived from biological materials for use in motor
vehicles.

(Reference [New York Consolidated Laws Agriculture and Markets Section 3-179](https://nyassembly.gov/))",2021-08-02 00:00:00 UTC,,false,95,Laws and Regulations,"",2022-11-14 00:00:21 UTC,,,,"",BIOD|ETH|OTHER|RD,"",STD,AFP|GOV,https://nyassembly.gov/|https://nyassembly.gov/,enacted,2021-08-02
13112,MA,Public Utility Electric Vehicle (EV) Time-Of-Use (TOU) Rate Proposal Requirement,"By August 11, 2023, public electric utilities must submit EV TOU rate
proposals to offer EV TOU rates to the Massachusetts Department of
Public Utilities (DPU). When evaluating the TOU rate proposals, DPU must
consider the effects on energy conservation, optimal and efficient use
of facilities and resources, benefits to transmission and distribution
systems, equitable rates for electric consumers, and greenhouse gas
emissions reductions. DPU must issue a minimum of one order related to
the TOU rate proposals by October 21, 2025.

(Reference [Session Law Chapter 179, Section 90, 2022](https://malegislature.gov/))",2022-08-11 00:00:00 UTC,,false,92,Laws and Regulations,"",2022-11-16 02:03:44 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|AFP|GOV,https://malegislature.gov/,enacted,2022-08-11
13113,SC,South Carolina's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the South Carolina
Department of Transportation (SCDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about South Carolina's NEVI planning process, see
the SCDOT [Electric Vehicle Charging
Plan](https://www.scdot.org/projects/NEVI%20Formula-Program.aspx)
website. To review South Carolina's NEVI plan, see the Joint Office
[State Plans for EV Charging](https://driveelectric.gov/state-plans/)
website.
",,,false,5,State Incentives,"",2022-11-16 14:03:52 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
13121,NJ,High Occupancy Vehicle (HOV) Lane Exemption,"New Jersey Turnpike Authority (Authority) allows qualified plug-in
electric vehicles to travel in the HOV lanes located between Interchange
11 and Interchange 14 on the New Jersey Turnpike. For more information,
see the Authority [Travel
Tools](https://www.njta.com/travel-resources/roadside-assistance-turnpike)
website.

(Reference [49 New Jersey Register 3236(b)](http://www.state.nj.us/oal/rules/accessp/) and [New Jersey Administrative Code 19:9-1.24](https://www.state.nj.us/oal/rules/accessp/))",,,false,40,State Incentives,"",,,,,"",ELEC|PHEV,EXEM,"",IND,http://www.state.nj.us/oal/rules/accessp/|https://www.state.nj.us/oal/rules/accessp/,,
13125,WI,Electric Vehicle (EV) Charger Financing Program Authorization,"The Property Assessed Clean Energy (PACE) program allows property owners
to borrow funds to pay for energy efficiency improvements, including EV
chargers. Cities, villages, towns, or counties are authorized to
establish PACE programs. For more information, see the [PACE
Wisconsin](https://www.pacewi.org/) website.

(Reference [Senate Bill 692, 2021](https://legis.wisconsin.gov/) and [Wisconsin Statutes 66.06277(1)(ao), 66.0627 (8)(a), and 66.0627(8)(d)](http://legis.wisconsin.gov/rsb/stats.html))",2021-11-11 00:00:00 UTC,,false,30,Laws and Regulations,"",2022-12-09 01:31:28 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV,https://legis.wisconsin.gov/|http://legis.wisconsin.gov/rsb/stats.html,enacted,2021-11-11
13128,MO,Biodiesel Retailer Tax Credit,"Retail dealers that sell biodiesel fuel blends at a retail service
station or distributors that sell a biodiesel blend directly to users
are eligible for a state tax credit. Biodiesel blends containing 5 to
10% biodiesel are eligible for a tax credit of \$0.02 per gallon.
Biodiesel blends containing 11 to 20% biodiesel are eligible for a tax
credit of \$0.05 per gallon. The tax credit is refundable. Additional
requirements apply.

(Reference [Missouri Revised Statute 135.775](https://revisor.mo.gov/main/Home.aspx))",2022-10-05 00:00:00 UTC,,false,10,State Incentives,"",2022-12-09 16:11:46 UTC,2028-12-31 00:00:00 UTC,,,"",BIOD,TAX,"",STATION|AFP,https://house.mo.gov/LegislationSP.aspx|https://revisor.mo.gov/main/Home.aspx,enacted,2022-10-05
13129,MO,Ethanol Retailer Tax Credit,"Retailers that sell ethanol fuel blends containing between 15% ethanol
(E15) and 85% ethanol (E85) directly to users are eligible for a state
tax credit of \$0.05 per gallon. The tax credit may not exceed the
taxpayer's liability for the taxable year and each year's unused credit
amount may be carried forward for up to five taxable years. Additional
requirements apply.

(Reference [Missouri Revised Statute 135.772](https://revisor.mo.gov/main/Home.aspx))",2022-10-05 00:00:00 UTC,2023-07-06 00:00:00 UTC,false,35,State Incentives,"",2022-12-09 16:13:28 UTC,2028-12-31 00:00:00 UTC,,,"",ETH,TAX,"",STATION,https://revisor.mo.gov/main/Home.aspx|https://house.mo.gov/LegislationSP.aspx|https://www.senate.mo.gov/bts_web/Legislation/,amended,2023-07-06
13130,SC,Electric Vehicle (EV) Infrastructure Deployment Support,"The South Carolina Department of Transportation (SCDOT) must convene an
Interagency EV Working Group (Working Group) to develop a comprehensive
plan for the deployment of EV-related resources and infrastructure. The
plan must provide recommendations for the deployment of EV charging
infrastructure, prioritizing locations along the interstate highway
system and in rural areas. The Working Group must also identify funding
streams and evaluate potential implementation methods.

(Reference [Executive Order 2022-31](https://governor.sc.gov/executive-branch/executive-orders))",2022-10-12 00:00:00 UTC,,false,133,Laws and Regulations,"",2022-12-09 20:55:24 UTC,,,,"",ELEC|PHEV,"",CCEINIT,GOV,https://governor.sc.gov/executive-branch/executive-orders,enacted,2022-10-12
13131,SC,Electric Vehicle (EV) Deployment Support,"The South Carolina Department of Commerce (Department of Commerce)
established the South Carolina EV Economic Development Initiative
(Initiative) to support the EV industry in South Carolina. The
Initiative must create and implement a strategic approach to identify,
encourage, and incentivize EV research, development, and production in
South Carolina. The Initiative must also collaborate with the
[Interagency EV Working Group](https://afdc.energy.gov/laws/13130/) to
develop a comprehensive statewide EV deployment plan. For more
information, see the Department of Commerce's
[SCpowersEV](https://scpowersev.com/) website.

(Reference [Executive Order No. 2022-31](https://governor.sc.gov/executive-branch/executive-orders))",2022-10-12 00:00:00 UTC,,false,139,Laws and Regulations,"",2022-12-09 21:10:55 UTC,,,,"",ELEC|PHEV,"",CCEINIT,GOV,https://governor.sc.gov/executive-branch/executive-orders,enacted,2022-10-12
13132,SC,Diesel Emissions Reduction Grants,"The South Carolina Department of Environmental Services (DES) provides
U.S. Environmental Protection Agency Diesel Emission Reduction Act
(DERA) funding for projects that reduce diesel emissions in South
Carolina. Funding for eligible project costs is available to
universities, private organizations, businesses, and local government
entities that reduce diesel emissions by retrofitting engines,
installing idle reduction technologies, or replacing vehicles and
equipment. Additional terms and conditions apply. For more information,
including funding amounts and how to apply, see the DES [DERA
Grants](https://des.sc.gov/business/businesses-and-communities-go-green/environmental-loans-grants-businesses-communities/south-carolina-diesel-emissions-reduction-act-dera-grants)
website.
",,,false,40,State Incentives,"",2022-12-09 21:14:35 UTC,,,,"",AFTMKTCONV|ELEC|EFFEC|IR|PHEV,GNT,"",FLEET|GOV|OTHER|TRANS,"",,
13134,PA,Diesel Emission Reduction Grants,"The Pennsylvania Department of Environmental Protection (DEP)
administers the Pennsylvania State Clean Diesel Grant Program for diesel
emission reduction projects. Projects are funded by Pennsylvania's
portion of the Volkswagen Environmental Mitigation Trust and the U.S.
Environmental Protection Agency's Diesel Emission Reduction Act (DERA)
Program. For more information, including funding availability, see the
DEP [Driving PA
Forward](https://storymaps.arcgis.com/stories/6f5db16b8399488a8ef2567e1affa1e2)
website.
",,,false,25,State Incentives,"",2022-12-12 16:57:22 UTC,,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,GNT,"",FLEET|GOV,"",,
13136,PA,Off-Road Electric Equipment Grants,"The Pennsylvania Department of Environmental Protection (DEP) offers
grants for the replacement of airport ground support equipment,
forklifts, and port cargo handling equipment with an all-electric
equivalent. For more information, see the DEP [Driving Pennsylvania
Forward](http://www.depgis.state.pa.us/DrivingPAForward/) website.
",,,false,37,State Incentives,"",2022-12-12 17:15:45 UTC,,,,"",ELEC,GNT,"",FLEET,"",,
13137,PA,Heavy-Duty Emission Reduction Grants,"The Pennsylvania Department of Environmental Protection (DEP) offers
grants for the repower or replacement of ferries, tugboats, and freight
switcher locomotives with any new U.S. Environmental Protection Agency
or California Air and Resource Board-certified diesel, alternative fuel,
or all-electric equivalent. For more information, see the DEP [Driving
Pennsylvania Forward](http://www.depgis.state.pa.us/DrivingPAForward/)
website.
",,,false,33,State Incentives,"",2022-12-12 17:18:53 UTC,,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG|RD,GNT,"",FLEET,"",,
13138,PA,Hydrogen and Natural Gas Tax Credit,"Businesses may receive a tax credit for the purchase of hydrogen or
natural gas from a Regional Clean Hydrogen Hub in Pennsylvania. Tax
credits may be equal to \$0.81 per kilogram of hydrogen and \$0.47 per
one thousand cubic feet of natural gas purchased for use in
manufacturing at a facility that is part of a Regional Clean Hydrogen
Hub. Additional requirements apply. For more information, see the
Pennsylvania Department of Revenue [Regional Clean Hydrogen Hubs Tax
Credit](https://www.revenue.pa.gov/IncentivesCreditsPrograms/PAEDGE/Pages/Regional-Clean-Hydrogen-Hubs-Tax-Credit.aspx)
website.

(Reference [Title 72 Pennsylvania Statutes, Chapter 5, Article 17-L, Subarticle D](https://www.legis.state.pa.us/cfdocs/legis/LI/Public/cons_index.cfm))",2022-11-03 00:00:00 UTC,,false,38,State Incentives,"",2022-12-12 17:53:43 UTC,,,,"",HY|NG,TAX,"",PURCH,https://www.legis.state.pa.us/|https://www.legis.state.pa.us/cfdocs/legis/LI/Public/cons_index.cfm,enacted,2022-11-03
13139,PA,Automotive Fuel Testing Program and Labeling Requirement,"The Pennsylvania Department of Agriculture may test automotive fuel,
including alternative fuels, on a random, unannounced basis. For the
purpose of this testing requirement, alternative fuels include, but are
not limited to, methanol; mixtures of gasoline containing 85% or more by
volume of methanol, denatured ethanol, and other alcohols; liquefied
natural gas; liquefied petroleum gas; and coal-derived liquid fuels.
Automotive fuel retailers must label fuel dispensers with the
appropriate automotive fuel rating.

(Reference [Title 3 Pennsylvania Statutes, Chapter 41, Sections 4187.2, 4187.3, 4187.5](https://www.legis.state.pa.us/cfdocs/legis/LI/Public/index.cfm))",,,false,80,Laws and Regulations,"",2022-12-12 19:00:26 UTC,,,,"",ETH|NG|OTHER,"",REGIS,STATION,https://www.legis.state.pa.us/cfdocs/legis/LI/Public/index.cfm,,
13140,US,Transportation Decarbonization Support,"The U.S. Department of Energy, Transportation, U.S. Department of
Housing and Urban Development, and the U.S. Environmental Protection
Agency (Signatory Agencies) joined in signing a [memorandum of
understanding](https://www.energy.gov/sites/default/files/2022-09/mou-doe-dot-epa-hud-final_09-15-2022.pdf)
(MOU) to accelerate the development and adoption of affordable and
equitable clean transportation. The Signatory Agencies must work to
reduce greenhouse gas emission in the transportation sector and ensure
resilient and accessible mobility options for all Americans. By December
15, 2022, the Signatory Agencies must publish a draft decarbonization
strategy for the transportation sector to guide future policy, research,
development, demonstration, and deployment in the public and private
sectors.
",2022-09-15 00:00:00 UTC,,false,,Laws and Regulations,U.S. Department of Energy,2022-12-13 01:57:20 UTC,,,,"",ELEC|HY|PHEV,"",AIRQEMISSIONS,GOV,"",enacted,2022-09-15
13141,IN,Electric Vehicle (EV) Deployment Impact Assessment,"The Indiana 21st Century Energy Policy Development Taskforce (Taskforce)
explores the impacts that fuel transitions and emerging technologies
have on the Indiana electric grid. The Taskforce must, among other
things, evaluate the impact of EV deployment on the electric grid
capacity and reliability as well as EV charger ownership and
responsibility. The Taskforce published a
[report](https://ipbs.org/projects/assets/DRAFT%2021st%20Century%20Task%20Force%20report.pdf)
of their findings and recommendations in October 2022.

(Reference [Indiana Code 2-5-45.1](http://www.in.gov/legislative/ic/code/))",2021-04-26 00:00:00 UTC,,false,110,Laws and Regulations,"",2022-12-13 02:03:38 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV,http://www.in.gov/legislative/ic/code/|http://www.in.gov/legislative/ic/code/,enacted,2021-04-26
13142,NY,Electric Vehicle (EV) Charger Policies for Homeowners' Associations,"Homeowner associations may not prohibit or restrict the installation or
use of an EV charger in a homeowner's designated parking space.
Associations may put reasonable restrictions on EV chargers located on
property owned by associations or in common spaces. The EV charger owner
is responsible for the cost of installation and maintenance. Residents
are required to comply with all local, state, and federal laws and
health and safety standards. Additional requirements apply.

(Reference [New York Consolidated Laws Real Property Section 343](https://www.nysenate.gov/legislation/laws))",2022-11-22 00:00:00 UTC,,false,39,Laws and Regulations,"",2022-12-13 02:13:08 UTC,,,,"",ELEC|PHEV,"",RTC,OTHER|IND,https://www.nysenate.gov/legislation/laws|https://www.nysenate.gov/legislation/laws,enacted,2022-11-22
13144,DC,Zero Emission Vehicle (ZEV) Acquisition Requirement,"Beginning January 1, 2026, the District of Columbia government may only
purchase or lease ZEVs when procuring fleet vehicles. Internal
combustion engine vehicles that do not have readily available
ZEV-equivalent models are exempt from this requirement.

(Reference [District of Columbia Code 8-151.09e](https://code.dccouncil.us/dc/council/code/))",2022-10-07 00:00:00 UTC,,false,85,Laws and Regulations,"",2022-12-13 14:55:33 UTC,,,,"",ELEC|HY,"",REQ,GOV,https://dccouncil.gov/legislation/|https://code.dccouncil.us/dc/council/code/,enacted,2022-10-07
13145,CT,Diesel Emissions Reductions Grants,"The Connecticut Department of Energy and Environmental Protection (DEEP)
provides U.S. Environmental Protection Agency Diesel Emissions Reduction
Act (DERA) funding for projects that reduce diesel emissions in
Connecticut. Funding for eligible project costs is available for
government agencies organizations, and businesses that reduce diesel
emissions by converting engines to alternative fuels, retrofitting
exhaust controls, purchasing new vehicles, or adding idle reduction
equipment. DEEP prioritizes projects that benefit environmental justice
communities. Additional terms and conditions apply. For more
information, including funding amounts and how to apply, see the DEEP
[DERA Grants](https://portal.ct.gov/DEEP/Air/Mobile-Sources/DERA-Grants)
website.
",,,false,18,State Incentives,"",2022-12-23 18:11:15 UTC,,,,"",AFTMKTCONV|ELEC|EFFEC|HEV|HY|IR|NG|PHEV|LPG,GNT,"",MAN|FLEET|GOV|OTHER|TRANS,"",,
13148,CO,Electric Vehicle (EV) Adoption Support,"Beginning July 1, 2021, the Colorado Energy Office and Colorado
Department of Public Health and Environment (CDPHE) must publish an
annual report detailing the progress made toward meeting the EV adoption
goals established in the [Colorado EV Plan
2020](https://energyoffice.colorado.gov/transportation/ev-education-resources/2023-colorado-ev-plan)
and the transportation greenhouse gas emissions reduction goals set in
the [Colorado Greenhouse Gas Pollution Reduction
Roadmap](https://energyoffice.colorado.gov/climate-energy/ghg-pollution-reduction-roadmap).
For more information, including the annual report, see the CDPHE [Clean
Fleet
Enterprise](https://cdphe.colorado.gov/clean-fleet-enterprise#resources)
website.

(Reference [Colorado Revised Statutes 24-38.5-110](http://www.lexisnexis.com/hottopics/Colorado/))",,,false,35,Laws and Regulations,"",2023-01-06 18:52:35 UTC,,,,"",ELEC,"","","",https://leg.colorado.gov/bills/sb21-260|http://www.lexisnexis.com/hottopics/Colorado/,,
13150,CA,Fuel-Efficient Vehicle Tax Exemption,"Vehicles purchased using a grant from the [Clean Cars 4 All
Program](https://afdc.energy.gov/laws/11883) are exempt from sales tax.
Additional requirements apply. For more information, see the CARB [Clean
Cars 4
All](https://ww2.arb.ca.gov/our-work/programs/clean-cars-4-all) website.

(Reference [California Revenue and Taxation Code 6368.2](http://www.oal.ca.gov/))",2022-09-16 00:00:00 UTC,,false,30,State Incentives,"",2023-01-09 21:20:36 UTC,2028-01-01 00:00:00 UTC,,,"",EFFEC,TAX,"",IND,http://www.oal.ca.gov/|http://leginfo.legislature.ca.gov/faces/home.xhtml,enacted,2022-09-16
13151,CA,Zero Emission Transportation System Support,"Private, nonprofit entities that provide services to zero emission
transportation may enter into a joint power agreement with a public
agency to facilitate the development of a zero-emission transportation
system. The system must reduce greenhouse gas emissions, reduce vehicle
congestion and vehicle miles traveled, and improve public transit
options.

(Reference [California Government Code 6538.5](https://leginfo.legislature.ca.gov/faces/codes.xhtml))",2022-09-18 00:00:00 UTC,,false,60,Laws and Regulations,"",2023-01-09 21:35:16 UTC,,,2032-01-01 00:00:00 UTC,"",ELEC|HY,"",OTHER,FLEET|GOV|TRANS,http://leginfo.legislature.ca.gov/faces/home.xhtml|https://leginfo.legislature.ca.gov/faces/codes.xhtml,enacted,2022-09-18
13157,IL,Utility Electric Vehicle (EV) Program Development Requirements,"The Illinois Commerce Commission (ICC) must convene a workshop to
collect input for the design of utility beneficial electrification
programs. The workshop must evaluate barriers, incentives, rate
structures, investment opportunities, and other considerations for
facilitating EV adoption. In March 2022, ICC published a
[report](https://www.icc.illinois.gov/downloads/public/informal-processes/ICC%20Beneficial%20Electrification%20Workshops%20Staff%20Report%20and%20Appendices.zip)
on workshop findings and recommendations for utility transportation
electrification investments and incentives.

By July 1, 2022, electric utilities serving more than 500,000 customers
must file a beneficial electrification plan with the ICC. Utility
filings must take into consideration the ICC workshop report. The ICC
approved all proposals in March 2023. For more information, see the ICC
[Beneficial Electrification
Workshops](https://www.icc.illinois.gov/informal-processes/beneficial-electrification-workshops-2021-2022)
website.

(Reference [20 Illinois Compiled Statutes 627/45](https://www.ilga.gov/legislation/ilcs/ilcs.asp))",2022-05-13 00:00:00 UTC,,false,145,Laws and Regulations,"",2023-01-27 20:23:37 UTC,,,,"",ELEC|PHEV,"",OTHER,AFP|GOV,https://www.ilga.gov/legislation/ilcs/ilcs.asp|https://www.ilga.gov/,enacted,2022-05-13
13158,CO,Fleet Alternative Fuel Vehicle (AFV) and Technology Grants ,"The Clean Fleet Vehicle and Technology Grant Program, administered by
the Colorado Department of Public Health and Environment (CDPHE) through
the [Clean Fleet Enterprise](https://afdc.energy.gov/laws/13015), offers
grants to business and government fleets for the purchase of new AFVs or
the conversion of existing fleet vehicles to operate on alternative
fuels. Eligible projects include light-, medium-, and heavy-duty
vehicles, and eligible alternative fuels include electricity, hydrogen,
and compressed natural gas. Incentive amounts vary based on vehicle
technology and gross vehicle weight rating. For more information,
including additional eligibility criteria, see the CDPHE [Clean Fleet
Enterprise](https://cdphe.colorado.gov/motor-vehicle-emissions/clean-fleet-enterprise)
website and the [Clean Fleet Vehicle Technology Grant
Program](https://cdphe.colorado.gov/clean-fleet-vehicle-and-technology-program)
guide.
",,,false,30,State Incentives,"",2023-01-27 20:33:50 UTC,,,,"",ELEC|HY|NG,GNT,"",FLEET|GOV,"",,
13159,US,Electric Vehicle (EV) Battery Safety Research and Support,"The National Highway Traffic Safety Administration (NHTSA) established
the Battery Safety Initiative for Electric Vehicles (Initiative) to
coordinate research and other activities relating to electric vehicle
(EV) battery safety. The Initiative is responsible for:

-   Collecting and analyzing data related to EV batteries;
-   Examining field incidents and conducting battery safety
    investigations from EV crash and non-crash events;
-   Researching and evaluating EV battery health, battery management
    systems and cybersecurity, and high-voltage battery charging
    failures and effects; and,
-   Investigating safety-related battery defects.

The NHTSA Initiative also participates in the development of [Global
Technical Regulation (GTR) No. 20 for EV
Safety](https://unece.org/fileadmin/DAM/trans/main/wp29/wp29wgs/wp29gen/wp29registry/ECE-TRANS-180a20e.pdf)
which includes battery fire safety. For more information, see the
NHTSA's [Initiative](https://www.nhtsa.gov/battery-safety-initiative)
website.
",,,false,,Laws and Regulations,U.S. Department of Transportation,,,,,"",ELEC|PHEV,"","",MAN|GOV|IND,"",,
13160,US,Sustainable Aviation Fuel (SAF) Tax Credit,"Producers of SAF are eligible for a tax credit of \$1.25 per gallon.
Qualifying SAF must reduce greenhouse gas (GHG) emissions by 50%. SAF
that decreases GHG emissions by more than 50% is eligible for an
additional \$0.01 per gallon for each percent the reduction exceeds 50%,
up to \$0.50 per gallon. To be eligible, SAF producers must be
registered with the Internal Revenue Service (IRS). Additional terms and
conditions apply.

For more information, see the IRS [SAF Tax
Credit](https://www.irs.gov/credits-deductions/businesses/sustainable-aviation-fuel-credit#:~:text=Amount%20of%20Credit,that%20the%20reduction%20exceeds%2050%25.)
website and guidance issued in [Notice
2024-37](https://www.irs.gov/irb/2024-21_IRB#NOT-2024-37). The guidance
provides additional safe harbors using the modified version of the
Argonne National Laboratory's Greenhouse gases, Regulated Emissions, and
Energy use in Technologies (R&D GREET) model to calculate the lifecycle
greenhouse gas emissions reduction percentage of SAF.

(Reference [Public Law 117-169](https://www.congress.gov/public-laws/117th-congress) and [26 U.S. Code 40B](https://www.govinfo.gov/))",2022-08-16 00:00:00 UTC,,false,,Incentives,U.S. Internal Revenue Service,2023-02-10 00:23:12 UTC,2024-12-31 00:00:00 UTC,,,"",OTHER,TAX,"",AFP,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/,expired,2024-12-31
13161,NY,Zero Emission Vehicle (ZEV) and Alternative Fueling Infrastructure Procurement Requirements,"The New York Office of General Services (OGS) must develop production
and assembly requirements for the purchase or retrofit of ZEVs and
related infrastructure for the state fleet. Requirements for fleet
vehicle procurement must include the following:

-   ZEVs and related infrastructure components and parts must be
    produced or made in the United States; and
-   Final assembly of ZEVs and related infrastructure must occur in the
    United States.

State agencies must create and implement a workforce development report
prior to each procurement.

Exceptions and additional terms and conditions may apply. For more
information, see the OGS [GreenNY](https://ogs.ny.gov/greenny) website.

(Reference [Senate Bill 1343, 2023](https://nyassembly.gov/) and [New York Consolidated Laws Executive Section 201-a](https://www.nysenate.gov/legislation/laws))",2022-12-30 00:00:00 UTC,2023-03-03 00:00:00 UTC,false,100,Laws and Regulations,"",2023-02-16 16:51:24 UTC,,,,"",ELEC|HY,"",REQ,GOV,https://nyassembly.gov/|https://nyassembly.gov/|https://www.nysenate.gov/legislation/laws,amended,2023-03-03
13162,NY,State Zero Emission Vehicle (ZEV) Acquisition Plan Requirements,"State agencies must prepare fleet decarbonization plans for state fleet
vehicles. A light-duty vehicle (LDV) decarbonization plan must be
complete by December 31, 2023, and a medium- and heavy-duty vehicle
(MHDV) decarbonization plan must be complete by December 31, 2025. Fleet
decarbonization plans must meet the following schedule:

-   All state LDVs must be ZEVs by December 31, 2035
-   All state MHD vehicles must be ZEVs by December 31, 2040

To support state fleet vehicle acquisition goals, state agencies must
file their LDV fleet decarbonization plans with the GreenNY Council
(GreenNY). Emergency vehicles are exempt from these requirements, but
agencies must evaluate emergency ZEV technologies for adoption on an
annual basis. Decarbonization plans must include interim targets to
achieve decarbonization goals. State agencies must update their fleet
decarbonization plans every three years. Additional conditions apply.
For more information, see the New York Office of General Services
[GreenNY](https://ogs.ny.gov/greenny) website.

(Reference [Executive Order 22, 2022](https://www.governor.ny.gov/), [Senate Bill 1346, 2023](https://assembly.state.ny.us/), and [New York Consolidated Laws State and Finance Section 163-D](https://www.nysenate.gov/legislation/laws))",2022-12-23 00:00:00 UTC,2023-03-24 00:00:00 UTC,false,105,Laws and Regulations,"",2023-09-07 21:18:56 UTC,,,,"",ELEC|HY,"",REQ,GOV,https://www.governor.ny.gov/|https://assembly.state.ny.us/|https://assembly.state.ny.us/|https://www.nysenate.gov/legislation/laws,amended,2023-03-24
